109,2
109,3
109,4
109,5
109,6
109,7
109,8
111,0
111,1
111,2
111,3
111,4
111,5
112,0
112,1
112,2
112,3
112,4
113,0
113,1
113,2
113,3
113,4
113,5
113,6
113,7
113,8
113,9
113,10
113,11
113,12
113,13
113,14
115,0
115,1
115,2
115,3
115,4
115,5
115,6
115,7
115,8
117,0
117,1
117,2
117,3
117,4
117,5
120,0
120,1
123,0
124,0
124,1
124,2
124,3
124,4
124,5
124,6
124,7
124,8
124,9
124,10
124,11
124,12
124,13
124,14
124,15
124,16
124,17
124,18
124,19
124,20
125,0
125,1
125,2
125,3
125,4
125,5
125,6
125,7
125,8
125,9
125,10
125,11
125,12
125,13
125,14
125,15
125,16
125,17
125,18
125,19
127,0
127,1
127,2
127,3
127,4
127,5
127,6
127,7
127,8
127,9
127,10
127,11
127,12
127,13
127,14
127,15
127,16
127,17
127,18
127,19
129,0
129,1
129,2
129,3
129,4
129,5
129,6
129,7
129,8
129,9
130,0
130,1
130,2
130,3
130,4
130,5
130,6
130,7
130,8
130,9
132,0
132,1
133,0
133,1
134,0
134,1
135,0
135,1
136,0
136,1
137,0
137,1
138,0
138,1
139,0
139,1
140,0
140,1
141,0
141,1
143,0
144,0
144,1
144,2
144,3
144,4
144,5
144,6
144,7
144,8
144,9
144,10
144,11
144,12
144,13
144,14
144,15
144,16
144,17
144,18
144,19
144,20
144,21
144,22
144,23
144,24
144,25
144,26
144,27
144,28
144,29
144,30
146,0
146,1
146,2
146,3
146,4
146,5
146,6
146,7
147,0
147,1
147,2
147,3
147,4
147,5
147,6
147,7
148,0
148,1
148,2
148,3
148,4
148,5
148,6
148,7
149,0
149,1
149,2
149,3
149,4
149,5
149,6
149,7
151,0
151,1
151,2
151,3
152,0
152,1
152,2
152,3
153,0
153,1
153,2
153,3
154,0
154,1
154,2
154,3
155,0
155,1
155,2
155,3
156,0
156,1
156,2
156,3
157,0
157,1
157,2
157,3
158,0
158,1
158,2
158,3
160,0
160,1
160,2
160,3
160,4
160,5
160,6
160,7
161,0
161,1
161,2
161,3
161,4
161,5
161,6
161,7
163,0
163,1
164,0
164,1
165,0
165,1
166,0
166,1
167,0
167,1
168,0
168,1
169,0
169,1
170,0
170,1
172,0
172,1
172,2
172,3
172,4
172,5
172,6
172,7
174,0
174,1
175,0
175,1
176,0
176,1
177,0
177,1
179,0
179,1
179,2
179,3
181,0
181,1
182,0
182,1
184,0
184,1
187,0
188,0
188,1
188,2
188,3
188,4
188,5
188,6
188,7
188,8
188,9
188,10
188,11
188,12
188,13
188,14
189,0
189,1
189,2
189,3
189,4
189,5
189,6
189,7
189,8
189,9
189,10
189,11
189,12
189,13
189,14
189,15
189,16
189,17
189,18
189,19
189,20
189,21
189,22
189,23
189,24
189,25
189,26
189,27
189,28
189,29
189,30
189,31
189,32
189,33
189,34
189,35
189,36
189,37
189,38
189,39
189,40
189,41
189,42
189,43
191,0
191,1
191,2
191,3
191,4
191,5
191,6
191,7
191,8
191,9
191,10
191,11
191,12
191,13
191,14
191,15
191,16
191,17
191,18
191,19
191,20
191,21
191,22
191,23
191,24
191,25
191,26
191,27
191,28
191,29
191,30
191,31
191,32
191,33
191,34
191,35
191,36
191,37
191,38
191,39
191,40
191,41
191,42
191,43
193,0
193,1
193,2
193,3
193,4
193,5
193,6
193,7
193,8
193,9
193,10
193,11
193,12
193,13
193,14
193,15
193,16
193,17
193,18
193,19
193,20
193,21
194,0
194,1
194,2
194,3
194,4
194,5
194,6
194,7
194,8
194,9
194,10
194,11
194,12
194,13
194,14
194,15
194,16
194,17
194,18
194,19
194,20
194,21
196,0
196,1
197,0
197,1
198,0
198,1
199,0
199,1
200,0
200,1
201,0
201,1
202,0
202,1
203,0
203,1
204,0
204,1
205,0
205,1
206,0
206,1
207,0
207,1
208,0
208,1
209,0
209,1
210,0
210,1
211,0
211,1
212,0
212,1
213,0
213,1
214,0
214,1
215,0
215,1
216,0
216,1
217,0
217,1
219,0
220,0
220,1
220,2
220,3
220,4
220,5
220,6
220,7
220,8
220,9
220,10
220,11
220,12
220,13
220,14
220,15
220,16
220,17
220,18
220,19
220,20
220,21
220,22
220,23
220,24
220,25
220,26
220,27
220,28
220,29
220,30
220,31
220,32
220,33
220,34
220,35
220,36
220,37
220,38
220,39
220,40
220,41
220,42
220,43
220,44
220,45
220,46
222,0
222,1
222,2
222,3
222,4
222,5
222,6
222,7
222,8
222,9
222,10
222,11
223,0
223,1
223,2
223,3
223,4
223,5
223,6
223,7
223,8
223,9
223,10
223,11
224,0
224,1
224,2
224,3
224,4
224,5
224,6
224,7
224,8
224,9
224,10
224,11
225,0
225,1
225,2
225,3
225,4
225,5
225,6
225,7
225,8
225,9
225,10
225,11
227,0
227,1
227,2
227,3
228,0
228,1
228,2
228,3
229,0
229,1
229,2
229,3
230,0
230,1
230,2
230,3
231,0
231,1
231,2
231,3
232,0
232,1
232,2
232,3
233,0
233,1
233,2
233,3
234,0
234,1
234,2
234,3
235,0
235,1
235,2
235,3
236,0
236,1
236,2
236,3
237,0
237,1
237,2
237,3
238,0
238,1
238,2
238,3
240,0
240,1
240,2
240,3
240,4
240,5
240,6
240,7
242,0
242,1
242,2
242,3
242,4
242,5
242,6
242,7
242,8
242,9
242,10
242,11
242,12
242,13
242,14
242,15
243,0
243,1
243,2
243,3
243,4
243,5
243,6
243,7
243,8
243,9
243,10
243,11
243,12
243,13
243,14
243,15
245,0
245,1
246,0
246,1
247,0
247,1
248,0
248,1
249,0
249,1
250,0
250,1
251,0
251,1
252,0
252,1
253,0
253,1
254,0
254,1
255,0
255,1
256,0
256,1
257,0
257,1
258,0
258,1
259,0
259,1
260,0
260,1
262,0
262,1
262,2
262,3
262,4
262,5
262,6
262,7
262,8
262,9
262,10
262,11
262,12
262,13
262,14
262,15
264,0
264,1
265,0
265,1
266,0
266,1
267,0
267,1
268,0
268,1
269,0
269,1
270,0
270,1
271,0
271,1
273,0
273,1
273,2
273,3
273,4
273,5
273,6
273,7
275,0
275,1
276,0
276,1
277,0
277,1
278,0
278,1
280,0
280,1
280,2
280,3
282,0
282,1
283,0
283,1
285,0
285,1
289,0
289,1
289,2
289,3
289,4
289,5
289,6
289,7
289,8
289,9
291,0
291,1
292,0
292,1
294,0
294,1
295,0
295,1
296,0
296,1
297,0
297,1
299,0
299,1
300,0
300,1
302,0
302,1
305,0
305,1
305,2
305,3
305,4
305,5
305,6
305,7
305,8
305,9
309,0
309,1
309,2
309,3
309,4
309,5
309,6
309,7
309,8
309,9
309,10
309,11
309,12
309,13
309,14
309,15
311,0
311,1
312,0
312,1
313,0
313,1
314,0
314,1
315,0
315,1
316,0
316,1
317,0
317,1
318,0
318,1
320,0
320,1
321,0
321,1
322,0
322,1
323,0
323,1
325,0
325,1
326,0
326,1
328,0
328,1
331,0
331,1
331,2
331,3
331,4
331,5
331,6
331,7
331,8
331,9
331,10
331,11
331,12
331,13
331,14
331,15
333,0
333,1
333,2
333,3
333,4
333,5
337,0
337,1
337,2
337,3
337,4
337,5
337,6
337,7
337,8
337,9
337,10
337,11
339,0
339,1
340,0
340,1
341,0
341,1
342,0
342,1
344,0
344,1
345,0
345,1
346,0
346,1
347,0
347,1
349,0
349,1
350,0
350,1
352,0
352,1
355,0
355,1
355,2
355,3
355,4
355,5
355,6
355,7
355,8
355,9
355,10
355,11
359,0
359,1
362,0
362,1
362,2
362,3
362,4
362,5
362,6
362,7
362,8
362,9
362,10
362,11
362,12
362,13
362,14
362,15
362,16
362,17
362,18
362,19
362,20
362,21
362,22
362,23
364,0
364,1
364,2
364,3
364,4
364,5
364,6
364,7
364,8
364,9
364,10
364,11
364,12
364,13
364,14
364,15
364,16
364,17
364,18
364,19
364,20
364,21
364,22
364,23
366,0
366,1
367,0
367,1
368,0
368,1
369,0
369,1
370,0
370,1
371,0
371,1
372,0
372,1
373,0
373,1
375,0
375,1
376,0
376,1
377,0
377,1
378,0
378,1
379,0
379,1
380,0
380,1
381,0
381,1
382,0
382,1
384,0
384,1
384,2
384,3
384,4
384,5
384,6
384,7
384,8
384,9
384,10
384,11
384,12
384,13
384,14
384,15
384,16
384,17
384,18
384,19
384,20
384,21
384,22
384,23
384,24
384,25
384,26
384,27
384,28
384,29
384,30
384,31
384,32
384,33
384,34
384,35
384,36
384,37
384,38
384,39
386,0
386,1
387,0
387,1
388,0
388,1
389,0
389,1
390,0
390,1
391,0
391,1
392,0
392,1
393,0
393,1
394,0
394,1
395,0
395,1
396,0
396,1
397,0
397,1
398,0
398,1
399,0
399,1
400,0
400,1
401,0
401,1
402,0
402,1
403,0
403,1
404,0
404,1
405,0
405,1
407,0
407,1
408,0
408,1
409,0
409,1
410,0
410,1
411,0
411,1
412,0
412,1
413,0
413,1
414,0
414,1
415,0
415,1
416,0
416,1
417,0
417,1
418,0
418,1
419,0
419,1
420,0
420,1
421,0
421,1
422,0
422,1
423,0
423,1
424,0
424,1
425,0
425,1
426,0
426,1
428,0
428,1
428,2
428,3
428,4
428,5
428,6
428,7
428,8
428,9
428,10
428,11
428,12
428,13
428,14
428,15
428,16
428,17
428,18
428,19
428,20
428,21
428,22
428,23
428,24
428,25
428,26
428,27
428,28
428,29
428,30
428,31
428,32
428,33
428,34
428,35
428,36
428,37
428,38
428,39
428,40
428,41
428,42
428,43
428,44
428,45
428,46
428,47
428,48
428,49
428,50
428,51
428,52
428,53
428,54
428,55
428,56
428,57
428,58
428,59
428,60
428,61
428,62
428,63
430,0
430,1
431,0
431,1
432,0
432,1
433,0
433,1
434,0
434,1
435,0
435,1
436,0
436,1
437,0
437,1
438,0
438,1
439,0
439,1
440,0
440,1
441,0
441,1
442,0
442,1
443,0
443,1
444,0
444,1
445,0
445,1
446,0
446,1
447,0
447,1
448,0
448,1
449,0
449,1
450,0
450,1
451,0
451,1
452,0
452,1
453,0
453,1
454,0
454,1
455,0
455,1
456,0
456,1
457,0
457,1
458,0
458,1
459,0
459,1
460,0
460,1
461,0
461,1
463,0
463,1
464,0
464,1
465,0
465,1
466,0
466,1
467,0
467,1
468,0
468,1
469,0
469,1
470,0
470,1
471,0
471,1
472,0
472,1
473,0
473,1
474,0
474,1
475,0
475,1
476,0
476,1
477,0
477,1
478,0
478,1
479,0
479,1
480,0
480,1
481,0
481,1
482,0
482,1
483,0
483,1
484,0
484,1
485,0
485,1
486,0
486,1
487,0
487,1
488,0
488,1
489,0
489,1
490,0
490,1
491,0
491,1
492,0
492,1
493,0
493,1
494,0
494,1
496,0
496,1
496,2
496,3
496,4
496,5
496,6
496,7
496,8
496,9
496,10
496,11
496,12
496,13
496,14
496,15
496,16
496,17
496,18
496,19
496,20
496,21
496,22
496,23
496,24
496,25
496,26
496,27
496,28
496,29
496,30
496,31
498,0
498,1
499,0
499,1
500,0
500,1
501,0
501,1
502,0
502,1
503,0
503,1
504,0
504,1
505,0
505,1
506,0
506,1
507,0
507,1
508,0
508,1
509,0
509,1
510,0
510,1
511,0
511,1
512,0
512,1
513,0
513,1
515,0
515,1
516,0
516,1
517,0
517,1
518,0
518,1
519,0
519,1
520,0
520,1
521,0
521,1
522,0
522,1
523,0
523,1
524,0
524,1
525,0
525,1
526,0
526,1
527,0
527,1
528,0
528,1
529,0
529,1
530,0
530,1
532,0
532,1
532,2
532,3
532,4
532,5
532,6
532,7
532,8
532,9
532,10
532,11
532,12
532,13
532,14
532,15
534,0
534,1
535,0
535,1
536,0
536,1
537,0
537,1
538,0
538,1
539,0
539,1
540,0
540,1
541,0
541,1
543,0
543,1
544,0
544,1
545,0
545,1
546,0
546,1
547,0
547,1
548,0
548,1
549,0
549,1
550,0
550,1
552,0
552,1
552,2
552,3
552,4
552,5
552,6
552,7
554,0
554,1
555,0
555,1
556,0
556,1
557,0
557,1
559,0
559,1
560,0
560,1
561,0
561,1
562,0
562,1
564,0
564,1
564,2
564,3
566,0
566,1
567,0
567,1
569,0
569,1
572,0
572,1
572,2
572,3
572,4
572,5
572,6
572,7
572,8
572,9
572,10
572,11
572,12
572,13
572,14
572,15
572,16
572,17
572,18
572,19
572,20
572,21
572,22
572,23
572,24
572,25
572,26
572,27
572,28
572,29
572,30
572,31
572,32
572,33
572,34
572,35
572,36
572,37
572,38
572,39
572,40
572,41
572,42
572,43
572,44
572,45
572,46
572,47
572,48
572,49
572,50
572,51
572,52
572,53
572,54
572,55
572,56
572,57
572,58
572,59
572,60
572,61
572,62
572,63
572,64
572,65
572,66
572,67
572,68
572,69
572,70
572,71
573,0
573,1
573,2
573,3
573,4
573,5
573,6
573,7
573,8
573,9
573,10
573,11
573,12
573,13
573,14
573,15
573,16
573,17
573,18
573,19
575,0
575,1
575,2
575,3
575,4
575,5
575,6
575,7
575,8
575,9
575,10
575,11
575,12
575,13
575,14
575,15
575,16
575,17
575,18
575,19
575,20
575,21
575,22
575,23
575,24
575,25
575,26
575,27
575,28
575,29
575,30
575,31
575,32
575,33
575,34
575,35
575,36
575,37
575,38
575,39
575,40
575,41
575,42
575,43
575,44
575,45
575,46
575,47
575,48
575,49
575,50
575,51
575,52
575,53
575,54
575,55
575,56
575,57
575,58
575,59
575,60
575,61
575,62
575,63
575,64
575,65
575,66
575,67
575,68
575,69
575,70
575,71
577,0
577,1
578,0
578,1
579,0
579,1
580,0
580,1
581,0
581,1
582,0
582,1
583,0
583,1
584,0
584,1
585,0
585,1
586,0
586,1
587,0
587,1
588,0
588,1
589,0
589,1
590,0
590,1
591,0
591,1
592,0
592,1
593,0
593,1
594,0
594,1
595,0
595,1
596,0
596,1
597,0
597,1
598,0
598,1
599,0
599,1
600,0
600,1
601,0
601,1
602,0
602,1
603,0
603,1
604,0
604,1
605,0
605,1
606,0
606,1
607,0
607,1
608,0
608,1
609,0
609,1
610,0
610,1
611,0
611,1
612,0
612,1
614,0
614,1
614,2
614,3
614,4
614,5
614,6
614,7
614,8
614,9
614,10
614,11
614,12
614,13
614,14
614,15
614,16
614,17
614,18
614,19
614,20
614,21
614,22
614,23
614,24
614,25
614,26
614,27
614,28
614,29
614,30
614,31
614,32
614,33
614,34
614,35
614,36
614,37
614,38
614,39
614,40
614,41
614,42
614,43
614,44
614,45
614,46
614,47
616,0
616,1
617,0
617,1
618,0
618,1
619,0
619,1
620,0
620,1
621,0
621,1
622,0
622,1
623,0
623,1
624,0
624,1
625,0
625,1
626,0
626,1
627,0
627,1
628,0
628,1
629,0
629,1
630,0
630,1
631,0
631,1
632,0
632,1
633,0
633,1
634,0
634,1
635,0
635,1
636,0
636,1
637,0
637,1
638,0
638,1
639,0
639,1
641,0
641,1
641,2
641,3
641,4
641,5
641,6
641,7
641,8
641,9
641,10
641,11
641,12
641,13
641,14
641,15
641,16
641,17
641,18
641,19
641,20
641,21
641,22
641,23
641,24
641,25
641,26
641,27
641,28
641,29
641,30
641,31
643,0
643,1
644,0
644,1
645,0
645,1
646,0
646,1
647,0
647,1
648,0
648,1
649,0
649,1
650,0
650,1
651,0
651,1
652,0
652,1
653,0
653,1
654,0
654,1
655,0
655,1
656,0
656,1
657,0
657,1
658,0
658,1
660,0
660,1
660,2
660,3
660,4
660,5
660,6
660,7
660,8
660,9
660,10
660,11
660,12
660,13
660,14
660,15
662,0
662,1
663,0
663,1
664,0
664,1
665,0
665,1
666,0
666,1
667,0
667,1
668,0
668,1
669,0
669,1
671,0
671,1
671,2
671,3
671,4
671,5
671,6
671,7
673,0
673,1
674,0
674,1
675,0
675,1
676,0
676,1
678,0
678,1
678,2
678,3
680,0
680,1
681,0
681,1
683,0
683,1
686,0
686,1
686,2
686,3
686,4
686,5
686,6
686,7
686,8
686,9
686,10
686,11
686,12
686,13
686,14
686,15
686,16
686,17
686,18
686,19
686,20
686,21
686,22
686,23
686,24
686,25
686,26
686,27
686,28
686,29
686,30
686,31
686,32
686,33
686,34
686,35
686,36
686,37
686,38
686,39
686,40
686,41
686,42
686,43
686,44
686,45
686,46
686,47
688,0
688,1
688,2
688,3
688,4
688,5
688,6
688,7
688,8
688,9
688,10
688,11
688,12
688,13
688,14
688,15
688,16
688,17
688,18
688,19
688,20
688,21
688,22
688,23
688,24
688,25
688,26
688,27
688,28
688,29
688,30
688,31
688,32
688,33
688,34
688,35
688,36
688,37
688,38
688,39
688,40
688,41
688,42
688,43
688,44
688,45
688,46
688,47
690,0
690,1
690,2
690,3
690,4
690,5
690,6
690,7
691,0
691,1
691,2
691,3
691,4
691,5
691,6
691,7
694,0
694,1
695,0
695,1
696,0
696,1
697,0
697,1
699,0
699,1
700,0
700,1
701,0
701,1
702,0
702,1
704,0
704,1
705,0
705,1
706,0
706,1
707,0
707,1
709,0
709,1
710,0
710,1
711,0
711,1
712,0
712,1
714,0
714,1
714,2
714,3
714,4
714,5
714,6
714,7
714,8
714,9
714,10
714,11
714,12
714,13
714,14
714,15
715,0
715,1
715,2
715,3
715,4
715,5
715,6
715,7
715,8
715,9
715,10
715,11
715,12
715,13
715,14
715,15
718,0
718,1
719,0
719,1
720,0
720,1
721,0
721,1
722,0
722,1
723,0
723,1
724,0
724,1
725,0
725,1
727,0
727,1
728,0
728,1
729,0
729,1
730,0
730,1
731,0
731,1
732,0
732,1
733,0
733,1
734,0
734,1
736,0
736,1
736,2
736,3
736,4
736,5
736,6
736,7
737,0
737,1
737,2
737,3
737,4
737,5
737,6
737,7
740,0
740,1
741,0
741,1
742,0
742,1
743,0
743,1
745,0
745,1
746,0
746,1
747,0
747,1
748,0
748,1
750,0
750,1
750,2
750,3
751,0
751,1
751,2
751,3
754,0
754,1
755,0
755,1
757,0
757,1
758,0
758,1
760,0
760,1
761,0
761,1
763,0
763,1
766,0
766,1
766,2
766,3
766,4
766,5
766,6
766,7
766,8
766,9
766,10
766,11
766,12
766,13
766,14
766,15
766,16
766,17
766,18
766,19
769,0
769,1
769,2
769,3
769,4
769,5
769,6
769,7
769,8
769,9
769,10
769,11
769,12
769,13
769,14
769,15
769,16
769,17
769,18
769,19
769,20
769,21
769,22
769,23
772,0
772,1
772,2
772,3
772,4
772,5
772,6
772,7
772,8
772,9
772,10
772,11
772,12
772,13
772,14
772,15
772,16
772,17
772,18
772,19
772,20
772,21
772,22
772,23
775,0
775,1
775,2
775,3
775,4
775,5
775,6
775,7
775,8
775,9
775,10
775,11
775,12
775,13
775,14
775,15
775,16
775,17
775,18
775,19
775,20
775,21
775,22
775,23
780,0
780,1
781,0
781,1
783,0
783,1
788,0
788,1
789,0
789,1
791,0
791,1
796,0
796,1
797,0
797,1
799,0
799,1
803,0
803,1
806,0
806,1
806,2
806,3
806,4
806,5
806,6
806,7
806,8
806,9
806,10
806,11
806,12
806,13
806,14
806,15
806,16
806,17
806,18
806,19
807,0
807,1
807,2
807,3
807,4
807,5
807,6
807,7
807,8
807,9
807,10
807,11
807,12
807,13
807,14
807,15
807,16
807,17
807,18
807,19
809,0
809,1
809,2
809,3
809,4
809,5
809,6
809,7
809,8
809,9
809,10
809,11
809,12
809,13
809,14
809,15
809,16
809,17
809,18
809,19
811,0
811,1
812,0
812,1
813,0
813,1
814,0
814,1
815,0
815,1
816,0
816,1
817,0
817,1
818,0
818,1
820,0
820,1
820,2
820,3
820,4
820,5
820,6
820,7
820,8
820,9
820,10
820,11
820,12
820,13
820,14
820,15
820,16
820,17
820,18
820,19
820,20
820,21
820,22
820,23
820,24
820,25
820,26
820,27
820,28
820,29
820,30
820,31
822,0
822,1
823,0
823,1
824,0
824,1
825,0
825,1
826,0
826,1
827,0
827,1
828,0
828,1
829,0
829,1
830,0
830,1
831,0
831,1
832,0
832,1
833,0
833,1
834,0
834,1
835,0
835,1
836,0
836,1
837,0
837,1
839,0
839,1
839,2
839,3
839,4
839,5
839,6
839,7
839,8
839,9
839,10
839,11
839,12
839,13
839,14
839,15
841,0
841,1
842,0
842,1
843,0
843,1
844,0
844,1
845,0
845,1
846,0
846,1
847,0
847,1
848,0
848,1
850,0
850,1
850,2
850,3
850,4
850,5
850,6
850,7
852,0
852,1
853,0
853,1
854,0
854,1
855,0
855,1
857,0
857,1
857,2
857,3
859,0
859,1
860,0
860,1
862,0
862,1
865,0
865,1
865,2
865,3
865,4
865,5
865,6
865,7
865,8
865,9
865,10
865,11
865,12
865,13
865,14
865,15
865,16
865,17
865,18
865,19
866,0
866,1
866,2
866,3
866,4
866,5
866,6
866,7
866,8
866,9
866,10
866,11
866,12
866,13
866,14
866,15
866,16
866,17
866,18
866,19
868,0
868,1
868,2
868,3
868,4
868,5
868,6
868,7
868,8
868,9
868,10
868,11
868,12
868,13
868,14
868,15
868,16
868,17
868,18
868,19
870,0
870,1
871,0
871,1
872,0
872,1
873,0
873,1
874,0
874,1
875,0
875,1
876,0
876,1
877,0
877,1
879,0
879,1
879,2
879,3
879,4
879,5
879,6
879,7
879,8
879,9
879,10
879,11
879,12
879,13
879,14
879,15
879,16
879,17
879,18
879,19
879,20
879,21
879,22
879,23
879,24
879,25
879,26
879,27
879,28
879,29
879,30
879,31
881,0
881,1
882,0
882,1
883,0
883,1
884,0
884,1
885,0
885,1
886,0
886,1
887,0
887,1
888,0
888,1
889,0
889,1
890,0
890,1
891,0
891,1
892,0
892,1
893,0
893,1
894,0
894,1
895,0
895,1
896,0
896,1
898,0
898,1
898,2
898,3
898,4
898,5
898,6
898,7
898,8
898,9
898,10
898,11
898,12
898,13
898,14
898,15
900,0
900,1
901,0
901,1
902,0
902,1
903,0
903,1
904,0
904,1
905,0
905,1
906,0
906,1
907,0
907,1
909,0
909,1
909,2
909,3
909,4
909,5
909,6
909,7
911,0
911,1
912,0
912,1
913,0
913,1
914,0
914,1
916,0
916,1
916,2
916,3
918,0
918,1
919,0
919,1
921,0
921,1
924,0
924,1
924,2
924,3
924,4
924,5
924,6
924,7
924,8
924,9
924,10
924,11
924,12
924,13
924,14
924,15
924,16
924,17
924,18
924,19
927,0
927,1
927,2
927,3
927,4
927,5
927,6
927,7
927,8
927,9
927,10
927,11
927,12
927,13
927,14
927,15
927,16
927,17
927,18
927,19
931,0
931,1
931,2
931,3
931,4
931,5
931,6
931,7
931,8
931,9
931,10
931,11
931,12
931,13
931,14
931,15
931,16
931,17
932,0
932,1
932,2
932,3
932,4
932,5
932,6
932,7
932,8
932,9
932,10
932,11
932,12
932,13
932,14
932,15
932,16
932,17
934,0
934,1
934,2
934,3
934,4
934,5
934,6
934,7
934,8
934,9
934,10
934,11
934,12
934,13
934,14
934,15
934,16
934,17
936,0
936,1
937,0
937,1
938,0
938,1
939,0
939,1
941,0
941,1
941,2
941,3
941,4
941,5
941,6
941,7
941,8
941,9
941,10
941,11
941,12
941,13
941,14
941,15
941,16
941,17
941,18
941,19
941,20
941,21
941,22
941,23
941,24
941,25
941,26
941,27
941,28
941,29
941,30
941,31
943,0
943,1
944,0
944,1
945,0
945,1
946,0
946,1
947,0
947,1
948,0
948,1
949,0
949,1
950,0
950,1
951,0
951,1
952,0
952,1
953,0
953,1
954,0
954,1
955,0
955,1
956,0
956,1
957,0
957,1
958,0
958,1
960,0
960,1
960,2
960,3
960,4
960,5
960,6
960,7
960,8
960,9
960,10
960,11
960,12
960,13
960,14
960,15
962,0
962,1
963,0
963,1
964,0
964,1
965,0
965,1
966,0
966,1
967,0
967,1
968,0
968,1
969,0
969,1
971,0
971,1
971,2
971,3
971,4
971,5
971,6
971,7
973,0
973,1
974,0
974,1
975,0
975,1
976,0
976,1
978,0
978,1
978,2
978,3
980,0
980,1
981,0
981,1
983,0
983,1
986,0
986,1
986,2
986,3
986,4
986,5
986,6
986,7
986,8
986,9
986,10
986,11
986,12
986,13
986,14
986,15
986,16
986,17
989,0
989,1
989,2
989,3
989,4
989,5
989,6
989,7
989,8
989,9
989,10
989,11
989,12
989,13
989,14
989,15
989,16
989,17
994,0
994,1
998,0
998,1
998,2
998,3
998,4
998,5
998,6
998,7
998,8
998,9
998,10
1000,0
1000,1
1001,0
1001,1
1002,0
1002,1
1004,0
1004,1
1005,0
1005,1
1006,0
1006,1
1008,0
1008,1
1009,0
1009,1
1010,0
1010,1
1011,0
1011,1
1013,0
1013,1
1014,0
1014,1
1015,0
1015,1
1016,0
1016,1
1018,0
1018,1
1019,0
1019,1
1021,0
1021,1
1024,0
1024,1
1024,2
1024,3
1024,4
1024,5
1024,6
1024,7
1024,8
1024,9
1024,10
1028,0
1028,1
1031,0
1031,1
1031,2
1031,3
1031,4
1031,5
1031,6
1031,7
1031,8
1031,9
1031,10
1031,11
1031,12
1031,13
1031,14
1031,15
1031,16
1031,17
1031,18
1031,19
1032,0
1032,1
1032,2
1032,3
1032,4
1032,5
1032,6
1032,7
1032,8
1032,9
1032,10
1032,11
1032,12
1032,13
1032,14
1032,15
1032,16
1032,17
1032,18
1032,19
1032,20
1032,21
1034,0
1034,1
1034,2
1034,3
1034,4
1034,5
1034,6
1034,7
1034,8
1034,9
1034,10
1034,11
1034,12
1034,13
1034,14
1034,15
1034,16
1034,17
1034,18
1034,19
1034,20
1034,21
1036,0
1036,1
1037,0
1037,1
1039,0
1039,1
1040,0
1040,1
1041,0
1041,1
1042,0
1042,1
1043,0
1043,1
1044,0
1044,1
1045,0
1045,1
1046,0
1046,1
1047,0
1047,1
1048,0
1048,1
1049,0
1049,1
1050,0
1050,1
1051,0
1051,1
1052,0
1052,1
1053,0
1053,1
1054,0
1054,1
1056,0
1056,1
1057,0
1057,1
